0.0 4.709874859456341
6.16534e-06 3.86160005889732
2.46233e-05 8.376843316494012
5.52602e-05 19.945961082348756
9.7887e-05 18.1251591790239
0.000152241 23.5397505663201
0.000217987 47.627978254322166
0.00029472 56.55206751327064
0.000381966 77.56307628929254
0.000479188 84.94564212215315
0.000585786 122.53351813925877
0.000701104 127.40339580868019
0.00082443 169.80162279774723
0.000955003 171.495471366982
0.00109202 194.04465635706865
0.00123463 244.40946104653847
0.00138197 274.422021392301
0.00153311 313.74069107661046
0.00168713 335.79415514733927
0.00184308 378.8518915928858
0.002 376.62290618633205
0.00215692 424.25547515742136
0.00231287 456.7229060464489
0.00246689 449.27210312937103
0.00261803 466.89359243977174
0.00276537 472.80360522553246
0.00290798 475.6737266588398
0.003045 474.66135579269
0.00317557 470.40278746347093
0.0032989 480.3391929044634
0.00341421 484.32032767001346
0.00352081 487.5488887625401
0.00361803 476.3557307608455
0.00370528 481.4779941524981
0.00378201 466.9538689045639
0.00384776 477.4671556347235
0.00390211 485.08942628861087
0.00394474 470.76064869520286
0.00397538 475.156148354078
0.00399383 471.2426904931457
0.004 487.17799604425716
0.00399589 497.75143287768367
0.00398357 475.5799348887617
0.00396307 470.623824531465
0.00393444 466.123696483237
0.00389778 467.2289074989303
0.00385317 461.22587696595986
0.00380074 437.23772650496403
0.00374064 425.44642678578464
0.00367302 406.48690777808514
0.00359808 397.225185116119
0.00351601 383.0452288182679
0.00342705 374.5938212469208
0.00333144 344.0172527000897
0.00322943 324.4934931927059
0.00312132 312.2540846013687
0.00300739 299.3915013886373
0.00288796 265.71844635525315
0.00276336 228.4642877679212
0.00263392 217.46165117508284
0.0025 192.2262864066591
0.00236197 162.1852498341317
0.00222021 132.77555138078094
0.0020751 95.22164277096773
0.00192705 67.66510507837944
0.00177646 42.77477342001193
0.00162374 12.420062766097278
0.0014693 -12.017464985036405
0.00131359 -48.834646324078626
0.00115701 -82.89015776755308
0.001 -101.27702914715363
0.000842992 -137.218290323315
0.000686415 -156.97765217142205
0.000530697 -194.61878972299618
0.000376265 -218.00293196556663
0.000223543 -256.39915305588426
7.2949e-05 -268.18234070967753
-7.51038e-05 -281.05113166993056
-0.00022021 -320.71255406513194
-0.000361971 -330.7336331527552
-0.0005 -348.6206119021905
-0.000633917 -366.5442849786428
-0.000763356 -372.05371107698204
-0.000887961 -396.49852438325837
-0.00100739 -398.1579421848821
-0.00112132 -405.17655472082936
-0.00122943 -427.663768869506
-0.00133144 -410.1104271067075
-0.00142705 -435.6671153889972
-0.00151601 -431.7410173986459
-0.00159808 -420.72735101240767
-0.00167302 -435.7869771327996
-0.00174064 -453.0058128979181
-0.00180074 -453.0879635913771
-0.00185317 -467.8680849773037
-0.00189778 -469.2356032761712
-0.00193444 -457.28746546836703
-0.00196307 -451.6350654284184
-0.00198357 -448.20704998519926
-0.00199589 -453.053886661511
-0.002 -457.7128214782403
-0.00199751 -458.71871804983704
-0.00199003 -461.68468106439053
-0.00197759 -442.0886616702483
-0.00196018 -450.0067078663928
-0.00193782 -452.9219152594796
-0.00191055 -446.8097489492732
-0.00187838 -429.181719209028
-0.00184135 -420.1658237306759
-0.00179949 -424.0332544153162
-0.00175285 -405.8404094606563
-0.00170148 -395.48780654193354
-0.00164542 -402.33341599538227
-0.00158474 -374.42439964753726
-0.00151949 -379.790289090267
-0.00144974 -337.4632059721468
-0.00137555 -362.8296446146608
-0.00129702 -321.34108993025364
-0.0012142 -299.5673641553603
-0.0011272 -272.7726307850508
-0.00103609 -276.5663525246967
-0.000940963 -262.9565535649753
-0.00084192 -239.6375159934004
-0.000739059 -213.38997032437976
-0.000632483 -181.97910257574017
-0.000522301 -166.47986406208025
-0.000408622 -125.86072894532276
-0.000291561 -149.7513201941297
-0.000171236 -111.00933215255904
-4.77679e-05 -77.37035134800836
7.87183e-05 -53.80381024879785
0.000208096 -19.124972251527947
0.000340234 -6.622640298461132
0.000475 47.06250419425467
0.000612258 67.7037038652779
0.00075187 86.35098141676465
0.000893696 96.48537518694413
0.00103759 153.99909585963047
0.00118341 155.30705073362867
0.00133101 182.79201204531103
0.00148024 224.44721753438608
0.00163095 248.0560927697079
0.00178299 285.5273503171354
0.00193621 300.548416925996
0.00209044 324.9195079116266
0.00224554 327.6283364264529
0.00240135 355.5279506083246
0.00255771 360.94675396828256
0.00271447 390.7858389150155
0.00287146 414.3574959486018
0.00302854 411.1291859467714
0.00318553 444.5639700254543
0.00334229 436.33347644106027
0.00349865 457.30246122716215
0.00365446 442.69924673534274
0.00380956 451.21312787256926
0.00396379 476.8754965107207
0.00411701 480.9354086279072
0.00426905 478.10385244558637
0.00441976 459.8643734252932
0.00456899 467.3344000893498
0.00471659 486.19070079913826
0.00486241 493.22999170686313
0.0050063 480.21516486463884
0.00514813 492.9538516176828
0.00528774 492.084185625105
0.005425 494.2369597788036
0.00555977 487.30439511970104
0.0056919 482.9179424064577
0.00582128 497.29775888996903
0.00594777 493.8871282912064
0.00607124 488.7548748882007
0.00619156 495.6997494429791
0.00630862 499.53188229896574
0.0064223 490.52898831477114
0.00653248 484.8386419606808
0.00663906 500.0381739630946
0.00674192 500.3306815512937
0.00684096 518.0109170979292
0.00693609 492.52051362355417
0.0070272 483.9616954088277
0.0071142 499.4024609173127
0.00719702 490.02530932675364
0.00727555 509.4435114542359
0.00734974 488.7584691794291
0.00741949 515.2264236043623
0.00748474 486.7326391963197
0.00754542 484.04801333898496
0.00760148 489.4052081854477
0.00765285 497.9268001996682
0.00769949 516.4119872594069
0.00774135 504.23799266335965
0.00777838 494.1065894087393
0.00781055 514.8148236775755
0.00783782 507.064944515947
0.00786018 513.6394137745422
0.00787759 504.72260185873455
0.00789003 508.8836524814024
0.00789751 494.2990580173304
0.0079 494.23565539020694
0.00788704 501.7093340316254
0.00784853 497.9766535201165
0.0077855 478.4415276896656
0.00769968 457.4159983630218
0.00759342 449.05491608494
0.0074696 405.03041052676184
0.00733161 402.53504362431136
0.00718321 360.7926070636126
0.00702845 337.5031098169224
